Account,User Name,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Views,Like and View Counts Disabled,URL,Link,Photo,Title,Description,Image Text,Sponsor Id,Sponsor Name,overperforming
Aftershockpc,aftershockpc,24944,2021-05-15 03:54:10 EDT,15/5/2021,3:54:10,Album,276,275,1,0,FALSE,https://www.instagram.com/p/CO4s0_Ehjfw/,https://www.instagram.com/p/CO4s0_Ehjfw/,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/185722998_136423001864446_5661763899723449758_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=aJxvmPQxQh4AX_8TAvU&_nc_ht=scontent-lax3-1.cdninstagram.com&oh=184c290b191f731f73e6262bfba9e41a&oe=60C7DD73,,"Introducing the new Aftershock Lunar Z14, our latest 14-inch ultraportable ultrabook designed to deliver an amazing mobile experience in a sleek 1.05kg form factor. Powered by the new 11th gen i7-11370H processor with Iris Xe graphics, the Lunar Z14 is packed to the brim with features such as Thunderbolt 4, 11 hours battery life stunning 2560 x 1600 90Hz display and the state-of-the-art magnesium alloy chassis. This is our most premium ultraportable notebook yet, designed to meet the needs of professionals and students.

Key Features Include:
? 11th Gen Intel Processor with Iris Graphics
? Ultra Fast nVme SSD Options
? 14-inch Ultrasharp (2560 x 1600) 
? 100% sRGB WQXGA Near Borderless Display
? Premium Magnesium Alloy Chassis 
? Full Connectivity Options: Thunderbolt 4, USB Type C and more
? External Dedicated Graphics support via EGPU
? up to 11hrs battery life
? 1.05kg only

The Lunar Z14 starts from $1550, get yours today
https://www.aftershockpc.com/welcome/Productinner/lunar-z14",,,,0
R?Z?R,razer,6810155,2021-03-27 11:05:38 EDT,27/3/2021,11:05:38,Video,"15,741",15666,75,74359,FALSE,https://www.instagram.com/p/CM7SsI_LiJG/,https://www.instagram.com/p/CM7SsI_LiJG/,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/164891293_802552253693625_650769546404039234_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=uxPJSIrhkhYAX8kKCj6&_nc_ht=scontent-lax3-1.cdninstagram.com&oh=8dd45b2100e3da225abcfac798ee2594&oe=60839E83,,"Turning the tide – with every piece sold for our upcoming apparel line, we’re committing to funding the removal of 1kg worth of marine waste. See you on April 7, 7PM PDT. Sign up for our apparel drop - Link in bio.?
?
#Razer #GoGreenWithRazer?",#GoGreenWithRazer and join our commitment to a sustainable future,,,0
PRISM+,prismplusdisplays,26432,2021-06-28 06:02:01 EDT,28/6/2021,6:02:01,Photo,57,57,0,0,FALSE,https://www.instagram.com/p/CQqOTuHtuDQ/,https://www.instagram.com/p/CQqOTuHtuDQ/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/208969046_919532781939410_1839437408235976602_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=Dg8Yo2PGaO0AX8g3U7L&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=d928d56afba6a7814e61ced25b485693&oe=60DF6523,,"Our monitors can even blend into the relaxing theme ?? Using it to guide you in your skincare routine doesn't feel out of place at all ???
?
???: Nadia?
?
PRISM+ has a wide selection of premium monitors for you to choose from to create your dream setup! Be it Ultrawides, 1200R Curvatures, 240Hz Refresh Rates, IPS panels or ZeroBezel designs, we have it all!?
?
Shop Now (link in bio) >> prismplus.sg/collections/gaming-monitors",,,,0
Logitech G,logitechg,2795542,2020-10-02 18:00:22 EDT,2/10/2020,18:00:22,Video,"8,379",8330,49,60227,FALSE,https://www.instagram.com/p/CF22y26HwSW/,https://www.instagram.com/p/CF22y26HwSW/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/120457645_218704979586512_7449892123007769695_n.jpg?_nc_cat=109&ccb=1-4&_nc_sid=8ae9d6&_nc_ohc=avGCTp1B8ZYAX8RDjC1&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=c44e45bdd5c706ffac09b82fb8145d90&oe=6118C94E,,"Since it's October, it's officially scream season! What better way to start it off than with... just Monika? 

Make sure to catch @iamfallfromgrace’s streams for more screams!
.
.
.
#streaming #twitch #streamer #gaming #stream #gamer #logitechg #keepplaying",,,,0
R?Z?R,razer,6586220,2021-01-13 20:28:19 EST,13/1/2021,20:28:19,Photo,"26,078",25978,100,0,FALSE,https://www.instagram.com/p/CKAcfGLHAnI/,https://www.instagram.com/p/CKAcfGLHAnI/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/137606877_1302192996806164_304023719767612092_n.jpg?_nc_cat=107&ccb=2&_nc_sid=8ae9d6&_nc_ohc=bidZfRslgPoAX_1VBXu&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=6decd9bf2b110c921ceb1bb1544d17e7&oe=60235B6D,,"The new Razer Blade 15 clinches the Best of #CES2021 People’s Choice award. Now more powerful with the latest NVIDIA GeForce 30 series graphics, this is still the best gaming laptop in the world. Thank you for your support—learn more and pre-order with the link in bio.",THE NEW RAZER BLADE BEST OF CES PEOPLE'S CHOICE AWARD 2021 engadget WINNER,,,0
Logitech G,logitechg,3420898,2021-06-06 12:00:27 EDT,6/6/2021,12:00:27,Video,"8,399",8316,83,56864,FALSE,https://www.instagram.com/p/CPyN74RN-__/,https://www.instagram.com/p/CPyN74RN-__/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/198217953_1623104141218154_7475417843803973095_n.jpg?_nc_cat=109&ccb=1-4&_nc_sid=8ae9d6&_nc_ohc=whzauYKMa2IAX9R6Hxe&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=a7e565d372eb1e53c38180bacc724970&oe=611A356E,,"Happy 10 years, @twitch. ??

Cheers to all of the bonds and friendships cultivated over the past 10 years. Thanks for giving us a home to express ourselves and find one another. 

Drop a ?? in the comments to wish Twitch a happy 10-year Anniversary.
.
.
.
#LogitechG #DrLupo #Twitch #TwitchStreamer #Streamer #PCGaming #PCGamer #Gaming #Twitchclips","THANK YOU, TWITCH YOU ARE THE CHAMPION @XChocobars FOR THE TEAM WIPES",,,0
Secretlab,secretlab,334879,2021-07-19 09:30:34 EDT,19/7/2021,9:30:34,Photo,"1,521",1505,16,0,FALSE,https://www.instagram.com/p/CRgq_sdB7EN/,https://www.instagram.com/p/CRgq_sdB7EN/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/220792397_214724560536684_5606515602595346733_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=u_m8HqAhBIkAX_w9su-&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=78d4f2825028e29d857ea4165c49ec0a&oe=60FA401B,,"At Secretlab, our engineers obsess over the smallest details. Our redesigned proprietary pebble seat base on the Secretlab TITAN Evo 2022 fuses the best of the Secretlab OMEGA and TITAN, with a unique waterfall edge that reduces pressure on the back of your knees. Molded for superior ergonomic comfort and greater sitting freedom, it is outfitted with a generous layer of our patent-pending cold-cure foam — specially formulated to be medium-firm for the perfect blend of comfort and support.

Shop the all-new Secretlab 2022 Series: secretlab.co/titan-evo-2022",REDESIGNED SEAT BASE FOR SUPERIOR ERGONOMIC SUPPORT SUPPORTIVE PATENT-PENDING COLD CURE FOAM MIX NEW PROPRIETARY PEBBLE SEAT BASE NEW WATERFALL EDGE SECRET LAB WWW.SECRETLAB.CO,,,0
Logitech G,logitechg,3469615,2021-08-17 18:00:12 EDT,17/8/2021,18:00:12,Photo,"14,480",14397,83,0,FALSE,https://www.instagram.com/p/CSsQXeAMwQn/,https://www.instagram.com/p/CSsQXeAMwQn/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/238206733_199869982162380_7920563024014686205_n.jpg?_nc_cat=103&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=bn87S8eRWgcAX91sFV4&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=3ca0950e2939c070c653a7745ca9da99&oe=612A25EB,,"Tonight, we kick off the first ever Logitech G Challenge 100 with are partners at @nascar! 32 drivers are looking to take home the win at Michigan International Speedway and make their was into the playoffs of the eNASCAR Coca-Cola Series. 
.
.
.
#logitechg #gaming #racing #simracing #iracing #nascar",,,,0
R?Z?R,razer,6969378,2021-07-08 17:16:57 EDT,8/7/2021,17:16:57,Photo,"25,454",25386,68,0,FALSE,https://www.instagram.com/p/CRFLnsQlsEU/,https://www.instagram.com/p/CRFLnsQlsEU/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/212623969_1916054168550078_878572205872104635_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=kQOd_pR3F_wAX8mrszY&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=48b7fa9a3beb79b5de8e5ee47dfb0664&oe=60ED021F,,"Refresh your focus in the heat of battle with a stick of Cool Mint, Pomegranate Watermelon, or Tropical Punch. You can now experience every flavor in one complete package with the all-new RESPAWN By 5 Gum 6ct variety pack. Link in bio.

#Razer #Gaming",,,,0
PRISM+,prismplusdisplays,27084,2021-07-21 00:03:29 EDT,21/7/2021,0:03:29,Video,36,35,1,856,FALSE,https://www.instagram.com/p/CRkzWr1tgVc/,https://www.instagram.com/p/CRkzWr1tgVc/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/220096080_504985314122923_5383805477927813907_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=lIsgqGtdCAgAX-gjT2F&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=829d99df29379723bb12f7ffb6b14365&oe=60FCBCEC,,"As we approach the Olympic Games, our athletes have put in their blood, sweat, and tears to fight for their dreams and make Singapore proud even in the midst of a global pandemic. This July, let's continue the Singapore spirit and support our athletes - experiencing all the BIG moments in 4K with PRISM+ TVs.?
?
The Olympic Games Tokyo 2020 will be available on meWATCH for FREE to everyone. Cheer on Team Singapore by tuning in on 23 July 2021. Plus enjoy free 12-months meWATCH Prime to watch your other local favorites ad-free when you purchase any of our PRISM+ Android TVs.",Watch the Olympics LIVE on the big screen PRISM+ me WATCH,,,0
R?Z?R,razer,6969591,2021-07-26 11:01:11 EDT,26/7/2021,11:01:11,Video,"15,806",15744,62,84207,FALSE,https://www.instagram.com/p/CRy24ecN_JA/,https://www.instagram.com/p/CRy24ecN_JA/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/225095896_367693244717204_1386444744797798267_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=8f7jCA1lIoUAX8wZlqG&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=06478fa2a83c3de27290b1639a2037e1&oe=61037C7A,,"We teamed up with @flstudio_official and challenged @simonservidamusic to create beats using our Razer Blade 17—from the studio to the playground, and without the use of any third-party plugins, Simon was able to create some extraordinary mixes. Check out his full video with the link in bio.

#Razer #MadeWithBlade",,,,0
Aftershockpc,aftershockpc,23819,2021-03-04 07:19:44 EST,4/3/2021,7:19:44,Album,279,279,0,0,FALSE,https://www.instagram.com/p/CL_x_BxBjW2/,https://www.instagram.com/p/CL_x_BxBjW2/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/156015895_1717873078416118_4852907008474823654_n.jpg?_nc_cat=110&ccb=3&_nc_sid=8ae9d6&_nc_ohc=TCv0-EQOTjIAX-gtbUl&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=7b0fadd2f201d8556a9e4504a9ff842a&oe=6065B583,,"Exciting news!! ?? The brand new B560 motherboards for Intel builds have arrived, and having tested them hands on at our labs, these boards are an absolute must have if you're considering an i5 based custom PC (or i7 10700F for that matter!).

With support for high speed memory, such as 3200mhz or 3600mhz modules, the B560 boards will allow you to pair an i5 10400F, 10600KF or i7 10700F with fast memory, resulting in better gaming performance (up to 5% in some of our tests!). Last generation B460 and H410 boards are LOCKED at 2666mhz when paired with an i5 chip, or 2933mhz with higher end chips, even when if you are using a high speed RAM modules. 

So if you're considering an i5 10400F or 10600KF for your next PC build, do keep the B560 board in mind!

The B560 and Z590 board options are now available for customisation with any AFTERSHOCK PC, and we've also upgraded our INTEL based ready to ship builds with B560 boards, making them fair superior to the other Intel based, H410 and B460 builds - with superior RAM speeds and gaming performance!

Custom PCs, Built To Perfection:
www.aftershockpc.com

#aftershockpc #custompc #yourrigyourchoice #b560 #z590",,,,0
R?Z?R,razer,6913482,2021-05-14 11:02:04 EDT,14/5/2021,11:02:04,Photo,"26,191",26147,44,0,FALSE,https://www.instagram.com/p/CO2466usL0t/,https://www.instagram.com/p/CO2466usL0t/,https://scontent-sjc3-1.cdninstagram.com/v/t51.2885-15/185316168_119353026962415_5005259116766290036_n.jpg?_nc_cat=1&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=UeKDzfbysGEAX8zo4QC&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=fc6eb98049fc96af6206b4c7c284c22f&oe=60C40B5D,,"Sporting a compact and ultra-lightweight form factor, the Razer Orochi V2 is your mobile work & play companion, and is designed to outlast the competition wherever you are.?
?
Link in Bio. #Gaming #Razer",,,,0
Aftershockpc,aftershockpc,25268,2021-05-31 07:49:05 EDT,31/5/2021,7:49:05,Photo,275,273,2,0,FALSE,https://www.instagram.com/p/CPiUblihgCq/,https://www.instagram.com/p/CPiUblihgCq/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/194814046_524024665396504_4870668700326142376_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=Q71IyKCjXSYAX8M3YOg&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=a31f028c3a3626a6aa673fc0ff37d901&oe=60B9C6CC,,"Get crazy productivity gains with the Apex 15R's R9 5900HX processor ??????

Boasting a groundbreaking 7nm manufacturing process, the Ryzen 9 is an absolute monster of a CPU, bringing the biggest gen-on-gen jump in single-core performance in years. Add on the option of a RTX 3070 or 3080 graphics card and you will find that the Apex 15R leaves most laptops and even gaming desktops in the dust.

Get your flagship performance today:
https://www.aftershockpc.com/welcome/Productinner/apex-15r",,,,0
R?Z?R,razer,6969065,2021-07-10 11:01:20 EDT,10/7/2021,11:01:20,Photo,"25,155",25072,83,0,FALSE,https://www.instagram.com/p/CRJqOLajLhu/,https://www.instagram.com/p/CRJqOLajLhu/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/213273477_698681830932459_2400975600292491622_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=QIVhP1n4I_MAX9U2Llx&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=6ef77234c7836322538870d0bd13009e&oe=60EDC226,,"The Razer Opus X features Bluetooth 5.0 wireless connectivity  for higher bandwidth, longer range, and lower power consumption. With battery life that's sure to deliver rich and uninterrupted audio streaming all day long, this headset will be your essential travelling companion. Learn more at our link in bio.",,,,0
Logitech G,logitechg,3415039,2021-05-17 12:00:23 EDT,17/5/2021,12:00:23,Photo,"16,950",16846,104,0,FALSE,https://www.instagram.com/p/CO-uDbXLAa6/,https://www.instagram.com/p/CO-uDbXLAa6/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/186936127_976232686246778_8294387836488273987_n.jpg?_nc_cat=105&ccb=1-4&_nc_sid=8ae9d6&_nc_ohc=jRQCXdbz10oAX-JAOpZ&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=9e35c674cb91b49f9e82ab1c9a0972e4&oe=61199959,,"What's the craziest gaming play that you made this weekend? 

?? @calvindefinite
.
.
.
#logitechg #pcgaming #gaming #pcgamer #gamingmice #gamingsetup #PROXSuperlight",,,,0
Logitech G,logitechg,3469615,2021-08-17 12:00:22 EDT,17/8/2021,12:00:22,Photo,"14,636",14548,88,0,FALSE,https://www.instagram.com/p/CSrnL8hMv0e/,https://www.instagram.com/p/CSrnL8hMv0e/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/239391715_109261488048278_6594237038060339117_n.jpg?_nc_cat=105&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=TlNu_3gocDgAX9KcYRg&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=10dc6cb0762d59c490f65873b4926ef5&oe=612B3474,,"Join the Challenge. ????

This August we’re revving up into the G challenge with these downloadable backgrounds – check them out in our stories, and register for the Logitech McLaren G Challenge at out link in bio. ??

Mobile and 4K desktop backgrounds available!

(No, we’re not launching a phone)
.
.
.
#LogitechG #KeepPlaying #PCGaming #Gamer #Gaming #Gchallenge #SimRacing #McLaren #iRacing #Asseto",,,,0
R?Z?R,razer,6854340,2021-04-15 11:01:54 EDT,15/4/2021,11:01:54,Photo,"26,441",26343,98,0,FALSE,https://www.instagram.com/p/CNsNw8yL-fV/,https://www.instagram.com/p/CNsNw8yL-fV/,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/172639698_2922023561415374_8534957133604101805_n.jpg?_nc_cat=1&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=UEn4mlRZZLQAX_YOgOh&_nc_oc=AQlV0SAH8Gh70lsg2UCdXfWnuTq9awpAWN2WjICLeo78PrqrNLi5n-p2hZGSE1fDewA&_nc_ht=scontent-lax3-2.cdninstagram.com&oh=ed77e7b7de4661aa4526598d52343678&oe=609CCDC3,,"Make every game count with RESPAWN By 5 gum—the only gum for gamers designed to enhance focus and reaction time. With an unfair advantage like this, your enemies won’t even know what hit them. Follow @respawnbyrazer for updates.",,,,0
MSI,msi,41323,2021-02-17 08:01:28 EST,17/2/2021,8:01:28,Photo,242,239,3,0,FALSE,https://www.instagram.com/p/CLZOt_nrWrq/,https://www.instagram.com/p/CLZOt_nrWrq/,https://scontent-sjc3-1.cdninstagram.com/v/t51.2885-15/151265804_2926049444299380_9217635362560250424_n.jpg?_nc_cat=102&ccb=3&_nc_sid=8ae9d6&_nc_ohc=3gFxF0vNiZwAX_MtIh4&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=17493f4d28be939bdfb25d9155b591c2&oe=60533E78,,"Dear Diary,?
After getting my job, can't say I did everything perfectly but I'm confident with my productivity on work.?
?
Being grateful to my supervisor for the chance, a big thanks to my awesome teammate #Modern14 that helps a lot on my work.?","HOME ABOUT CATEGORIES PAGES My Mentor my Guide It's been while since getting this position. Febuary 16, 2021 Charlize & Modern Live in everyday passion. ABOUT ME Stytr/uiope/icre/huetrug festle.k new '“.. Troublemaker TAGs Explore Happiness Travel Photography Work Blabber EDM Campus Subscribe",,,0
R?Z?R,razer,6826523,2021-04-02 20:05:41 EDT,2/4/2021,20:05:41,Video,"16,054",16008,46,80785,FALSE,https://www.instagram.com/p/CNLtQo8B16A/,https://www.instagram.com/p/CNLtQo8B16A/,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/167369368_230245575556190_3219323499264988729_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=i59EPFTLr-8AX-tZnCe&_nc_ht=scontent-lax3-2.cdninstagram.com&oh=9fb2a0f27db2646d8e7068af6b996ec4&oe=608CB779,,"This month, we’re taking you back to our flagship store in Las Vegas for RazerStore LIVE. Tune in on April 7th at 6:30PM PDT as we reveal our exciting new initiatives, product launches and more. Learn more and enter our Grand Raffle at the link in our bio.?
?
#Razer #Gaming?",LIVE FROM RAZERSTORE LAS VEGAS,,,0
ErgoTune,ergotunechair,N/A,2021-01-15 03:00:46 EST,15/1/2021,3:00:46,Photo,21,21,0,0,FALSE,https://www.instagram.com/p/CKDuMSuJfrP/,https://www.instagram.com/p/CKDuMSuJfrP/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/138780036_4168713279823416_3568027093278675674_n.jpg?_nc_cat=105&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=hsl3fJx_g2gAX8OToHz&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=26f50de1a84bbd0c586c47f8d4ede7f5&oe=612AA53A,,"Are you satisfied with your current home set up? @jonathanloong  has taken the first step to achieving comfort. ?

What makes or breaks your dream work from home experience? Comment below and let us know.

#workstationsetup #setupinspiration #setupmotivation #minimalsetupideas #minimalsetups #ergonomicworkstation #ergonomicsolutions #ergotuneugc",,,,0
ErgoTune,ergotunechair,N/A,2021-02-19 05:00:01 EST,19/2/2021,5:00:01,Photo,21,21,0,0,FALSE,https://www.instagram.com/p/CLeDqZCpGpP/,https://www.instagram.com/p/CLeDqZCpGpP/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/151213135_283235476567538_6252110591312461513_n.jpg?_nc_cat=103&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=kWhsQ4NrbIcAX_EBalQ&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=3c0dea7ec14ebd4cc06857a1de7268a8&oe=612A31B1,,"If your pet sits on your chair like this. The unwritten rule is 
1) Pet them
2) Don’t move them to the floor
3) Lay them on your lap
4) Love them

#loveyourpetsday #loveyourpetsday2021 #loveyourpetseveryday #adorable #animallover #animalloversofinstagram #animalloversunite #animalloverforlife #ergotuneugc",,,,0
PRISM+,prismplusdisplays,27067,2021-07-20 06:01:53 EDT,20/7/2021,6:01:53,Photo,55,55,0,0,FALSE,https://www.instagram.com/p/CRi3xQEN_OK/,https://www.instagram.com/p/CRi3xQEN_OK/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/219843765_232625151908518_8033506863988493303_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=dbNokABfL0wAX-b3wfu&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=c8fae0b190e69f965ff168e02eb081e7&oe=60FBD873,,"Lights out, show's on ???
?
???: Kenji?
?
PRISM+ has a wide selection of premium monitors for you to choose from to create your dream setup! Be it Ultrawides, 1200R Curvatures, 240Hz Refresh Rates, IPS panels or ZeroBezel designs, we have it all!?
?
Shop Now (link in bio) >> prismplus.sg/collections/gaming-monitors",,,,0
